time,open,high,low,close,HTF2 SHA (Open),HTF2 SHA (High,HTF2 SHA (Low),HTF2 SHA (Close),HTF1 SHA (Open),HTF1 SHA (High,HTF1 SHA (Low),HTF1 SHA (Close),Base SHA (Open),Base SHA (High,Base SHA (Low),Base SHA (Close),Entry Long,Entry Short,Exit,Active Stop,Base Dir,HTF1 Dir,HTF2 Dir,Alignment,Position,Volume
2023-10-01,27303.075653125466,35280,26538.66,30855.25,27388.052977012103,29221.477241169625,27388.052977012103,29221.477241169625,32108.943715786496,32937.831320784935,32108.943715786496,32937.831320784935,25934.282773877134,26778.191310359398,25934.282773877134,26778.191310359398,,,,15474,1,1,1,1,1,1141403.6799
2023-11-01,29079.162826562733,38450,29079.162826562733,36227.7825,32840.85761734673,35600.82548733274,32840.85761734673,35600.82548733274,37175.5460312725,37354.23860507048,37175.5460312725,37354.23860507048,26356.237017913296,27572.007324750324,26356.237017913296,27572.007324750324,,,,15474,1,1,1,1,1,1055690.59638
2023-12-01,32653.47266328137,44700,32653.47266328137,40580.8525,39802.89239370931,41771.977994272675,39802.89239370931,41771.977994272675,42942.53161910577,42942.53161910577,42801.19039093865,42801.19039093865,26964.122152505723,28838.005209856343,26964.122152505723,28838.005209856343,,,,15474,1,-1,1,0,1,1195409.976
2024-01-01,36617.16258164069,48969.48,36617.16258164069,43097.015,42693.048100075735,42693.048100075735,42172.21151627599,42172.21151627599,41381.108945373606,41695.24738373896,41381.108945373606,41695.24738373896,27901.06366653852,30538.77754121373,27901.06366653852,30538.77754121373,,,,15474,1,1,-1,0,1,1403408.84978
2024-02-01,39857.088790820344,64000,39857.088790820344,52398.815,44103.06234997652,47538.70903275439,44103.06234997652,47538.70903275439,51863.13947579591,53385.66503379262,51863.13947579591,53385.66503379262,29219.920592487506,32975.979793997976,29219.920592487506,32975.979793997976,,,,30092.585,1,1,1,1,1,1206112.69545
2024-03-01,46127.95189541017,73777,46127.95189541017,66298.25,59676.459266138976,65470.06184004975,59676.459266138976,65470.06184004975,67813.37226715304,68566.54877219046,67813.37226715304,68566.54877219046,31097.95018438492,36345.05717007125,31097.95018438492,36345.05717007125,,,,30092.585,1,1,1,1,1,1706807.381342
2024-04-01,56213.10094770508,72797.99,56213.10094770508,65985.39749999999,66042.2453466105,66042.2453466105,65519.072830151425,65519.072830151425,64525.60805298662,64525.60805298662,64109.62020483523,64109.62020483523,33721.50367033867,40269.056850352674,33721.50367033867,40269.056850352674,,,,30092.585,1,-1,-1,0,1,1201500.95852
2024-05-01,61099.24922385254,71979,56552.82,64185.96000000001,63857.90284516044,65052.73122989445,63857.90284516044,65052.73122989445,68142.19212350687,68265.93467877728,68142.19212350687,68265.93467877728,36995.28025498724,44161.163408316046,36995.28025498724,44161.163408316046,,,,32651.47266328137,1,1,1,1,1,945031.04072
2024-06-01,62642.604611926276,71997.02,58402,65177.76,67165.21610808234,67165.21610808234,65364.8571960952,65364.8571960952,63319.94310977984,63319.94310977984,62570.89608068891,62570.89608068891,40578.221827483976,47790.25160155811,40578.221827483976,47790.25160155811,,,,36615.16258164069,1,-1,-1,0,1,696818.18818
2024-07-01,63910.18230596314,70079.99,53485.93,62741.4825,62175.48363736917,63338.40868284504,62175.48363736917,63338.40868284504,66188.60493958414,66516.41201415981,66188.60493958414,66516.41201415981,44184.236711279525,50796.194500620644,44184.236711279525,50796.194500620644,,,,39855.088790820344,1,1,1,1,1,908004.33426
2024-08-01,63325.83240298157,65659.78,49000,59565.445,61324.547167295794,61324.547167295794,60442.56258051096,60442.56258051096,61172.51111997565,61172.51111997565,60804.25217635512,60804.25217635512,47490.21560342891,52962.66295130536,47490.21560342891,52962.66295130536,,,,46125.95189541017,1,-1,-1,0,1,1010291.47396
2024-09-01,61445.63870149078,66498,52550,60337.3975,59147.76378193842,60680.1436804283,59147.76378193842,60680.1436804283,63124.91450276755,63845.1957281528,63124.91450276755,63845.1957281528,50226.439275406214,54617.69010376422,50226.439275406214,54617.69010376422,,,,48998,1,1,1,1,1,734117.07575
2024-10-01,60891.518100745394,73620.12,58946,66546.4325,62430.90238048685,64934.35521866336,62430.90238048685,64934.35521866336,67726.42083783646,68593.70146711811,67726.42083783646,68593.70146711811,52422.064688060054,56312.998556815866,52422.064688060054,56312.998556815866,,,,48998,1,1,1,1,1,756010.86343
2024-11-01,63718.975300372695,99588.01,63718.975300372695,83280.7525,71062.10713220655,81032.455678865,71062.10713220655,81032.455678865,94145.92754798975,94829.59960725554,94145.92754798975,94829.59960725554,54367.53162125173,58994.24736542846,54367.53162125173,58994.24736542846,,,,48998,1,1,1,1,1,1343559.242196
2024-12-01,73499.86390018635,108353,73499.86390018635,97209.2475,94214.40992876237,97490.18334635728,94214.40992876237,97490.18334635728,97170.96661068723,97170.96661068723,96216.48797303501,96216.48797303501,56680.88949241747,62836.27427252898,56680.88949241747,62836.27427252898,,,,48998,1,-1,1,0,1,1019450.065773
